User_ID,Created,Paying,Tester,Level,Country,Channel
1363459,2018-11-29 17:35:43,False,False,1,DE,Facebook Ads
101720,2017-09-16 12:05:00,False,False,33,NO,Organic
1333124,2018-11-20 09:50:46,False,False,1,NL,Facebook Ads
1083931,2018-08-23 21:22:38,True,False,32,US,Organic
1283316,2018-11-10 16:51:11,False,False,1,FR,Facebook Ads
1360483,2018-11-28 21:15:40,False,False,3,US,Organic
1363414,2018-11-29 15:51:16,False,False,3,TH,Facebook Ads
564941,2018-01-14 02:46:06,False,False,7,GB,Facebook Ads
248287,2017-10-31 17:36:44,False,False,15,US,unityads_int
1283711,2018-11-11 12:16:01,False,False,1,CN,Organic
29638,2017-05-28 20:50:00,False,False,50,US,Organic
1333923,2018-11-21 17:41:22,False,False,2,US,Facebook Ads
643194,2018-02-09 19:03:47,False,False,5,RU,Organic
1123260,2018-09-14 23:59:46,False,False,7,US,unityads_int
1371209,2018-12-06 23:16:28,False,False,10,NZ,Facebook Ads
1088105,2018-08-27 11:11:03,False,False,8,IS,Organic
21825,2017-05-24 01:40:00,False,False,54,US,Organic
1284010,2018-11-12 02:05:39,False,False,1,US,Organic
1368167,2018-12-01 13:41:03,False,False,3,DK,Facebook Ads
1360212,2018-11-28 04:17:06,False,False,4,US,Organic
1333493,2018-11-20 23:10:15,False,False,1,AU,Facebook Ads
1363623,2018-11-30 00:04:11,False,False,1,US,Organic
1199495,2018-10-05 18:19:26,False,False,16,DK,Organic
1284035,2018-11-12 03:09:24,False,False,1,CN,Organic
1263105,2018-11-03 10:19:18,False,False,6,SK,Facebook Ads
989,2017-05-14 18:55:00,True,False,34,CA,Organic
158892,2017-10-10 12:53:57,True,False,37,ES,Organic
1288231,2018-11-14 19:14:20,False,False,4,US,Facebook Ads
1370092,2018-12-05 12:07:40,False,False,5,DE,Facebook Ads
770439,2018-03-15 07:12:52,False,False,7,VN,Organic
1269146,2018-11-06 16:06:09,False,False,6,US,Facebook Ads
1360341,2018-11-28 12:25:00,False,False,14,CA,Organic
1284198,2018-11-12 13:10:06,False,False,17,US,Organic
3158,2017-05-15 14:15:00,True,False,45,CA,Organic
1371172,2018-12-06 22:12:06,False,False,3,US,Organic
1334867,2018-11-23 11:32:15,False,False,4,RU,Organic
1288725,2018-11-15 18:39:26,False,False,3,GB,Facebook Ads
978130,2018-06-29 14:05:02,False,False,3,US,Organic
1359667,2018-11-27 00:30:19,False,False,16,US,Facebook Ads
19588,2017-05-23 05:25:00,True,False,53,US,Organic
1298719,2018-11-17 18:25:01,False,False,1,CR,Facebook Ads
1263486,2018-11-04 03:16:23,False,False,22,US,unityads_int
27479,2017-05-26 23:30:00,False,False,7,US,Organic
1358191,2018-11-23 06:57:02,False,False,8,US,unityads_int
308675,2017-11-15 11:08:37,False,False,9,US,Organic
1064822,2018-08-12 23:47:56,False,False,9,US,Organic
334292,2017-11-21 23:46:26,False,False,6,RU,Organic
1288839,2018-11-15 23:38:18,True,False,5,US,unityads_int
772592,2018-03-19 00:27:04,True,False,52,CA,Organic
1363883,2018-11-30 14:40:07,False,False,13,DE,Facebook Ads
1003363,2018-07-14 12:13:35,False,False,7,CA,Facebook Ads
68534,2017-07-19 20:15:00,False,False,7,US,Organic
1368157,2018-12-01 13:24:20,False,False,1,CN,Organic
1308204,2018-11-19 12:01:11,False,False,1,US,Organic
1363973,2018-11-30 18:52:21,False,False,8,CA,Organic
1056925,2018-08-10 14:27:16,False,False,14,JP,Organic
1369181,2018-12-03 20:57:21,False,False,1,EE,Facebook Ads
4202,2017-05-15 22:05:00,False,False,9,AU,Organic
1299091,2018-11-18 10:45:45,False,False,10,GB,Facebook Ads
938565,2018-06-03 21:06:16,False,False,35,FR,Organic
1370171,2018-12-05 14:49:28,True,False,10,US,Facebook Ads
995321,2018-07-07 19:43:37,False,False,8,US,Organic
37681,2017-06-05 11:25:00,False,False,21,FR,Organic
1359911,2018-11-27 13:00:59,False,False,7,RU,Facebook Ads
478585,2017-12-17 10:31:27,True,False,24,AT,Facebook Ads
1284108,2018-11-11 15:30:01,False,False,1,GB,Organic
868191,2018-05-06 15:07:11,False,False,32,JP,Organic
1299084,2018-11-18 10:39:37,False,False,5,BR,Facebook Ads
82356,2017-08-13 22:05:00,True,False,49,FR,Organic
564279,2018-01-12 09:38:48,False,False,13,SE,Organic
1270134,2018-11-08 20:20:20,False,False,13,US,Facebook Ads
1086293,2018-08-25 23:44:00,False,False,8,CA,Organic
774073,2018-03-22 00:25:46,False,False,11,US,Organic
338705,2017-11-27 15:31:37,False,False,5,US,Organic
1284888,2018-11-13 23:24:16,False,False,2,US,Organic
1248521,2018-10-30 16:17:46,False,False,2,CA,Organic
1075250,2018-08-21 03:31:25,True,False,19,US,Organic
1299330,2018-11-18 18:56:01,False,False,5,US,Organic
1359759,2018-11-27 05:45:25,False,False,1,US,Organic
1363813,2018-11-30 11:25:26,False,False,1,CN,Organic
1299207,2018-11-18 14:35:32,False,False,1,FR,Organic
1283109,2018-11-10 06:43:18,False,False,6,GB,Organic
1258289,2018-11-02 18:44:02,False,False,12,RU,Facebook Ads
1359586,2018-11-26 20:49:58,False,False,12,IT,Organic
1308191,2018-11-19 11:32:02,False,False,13,RU,Facebook Ads
863517,2018-04-28 23:02:09,False,False,1,SK,Organic
1360062,2018-11-27 20:15:49,False,False,16,DE,Facebook Ads
1358357,2018-11-24 02:50:44,False,False,1,US,Facebook Ads
1283497,2018-11-11 00:39:39,False,False,1,US,unityads_int
1333676,2018-11-21 07:31:32,False,False,2,RU,Facebook Ads
1097044,2018-08-31 03:42:24,False,False,36,US,Organic
1298824,2018-11-17 22:01:04,False,False,3,BR,Organic
1263108,2018-11-03 10:23:28,False,False,13,BE,Facebook Ads
1249619,2018-11-01 20:02:47,False,False,9,CH,Facebook Ads
92059,2017-09-02 15:35:00,False,False,45,ES,Organic
1358704,2018-11-24 23:21:32,False,False,5,BR,Facebook Ads
1249698,2018-11-02 00:07:58,False,False,12,US,Organic
1298159,2018-11-16 11:57:36,True,False,25,DE,Facebook Ads
1283192,2018-11-10 11:10:49,False,False,5,RU,Facebook Ads
1359643,2018-11-26 23:17:47,False,False,12,US,unityads_int
1369781,2018-12-04 23:34:33,False,False,6,US,Facebook Ads
1370400,2018-12-05 21:34:11,False,False,1,GB,Facebook Ads
1333242,2018-11-20 14:31:46,False,False,4,RU,Facebook Ads
1268518,2018-11-05 09:08:59,False,False,1,HK,Facebook Ads
775030,2018-03-23 14:30:48,False,False,8,SE,Facebook Ads
859206,2018-04-24 23:04:35,False,False,13,BR,Organic
1202413,2018-10-14 03:51:57,True,False,23,US,Facebook Ads
1228329,2018-10-24 00:28:43,False,False,8,KR,Organic
1075882,2018-08-21 16:18:55,True,False,24,AU,Organic
1358977,2018-11-25 13:23:56,False,False,7,UA,Organic
1284898,2018-11-13 23:43:53,False,False,1,US,Organic
1269122,2018-11-06 14:57:25,False,False,1,US,Organic
1359739,2018-11-27 04:40:38,False,False,4,US,Organic
1263503,2018-11-04 04:29:02,False,False,6,US,Facebook Ads
1369078,2018-12-03 15:40:33,False,False,3,BR,Facebook Ads
1358903,2018-11-25 10:00:26,False,False,20,AU,Facebook Ads
1273102,2018-11-09 07:29:54,False,False,3,MY,Facebook Ads
1269501,2018-11-07 09:13:38,False,False,1,GB,Organic
1284875,2018-11-13 22:52:08,False,False,7,US,Organic
1308102,2018-11-19 07:41:52,False,False,1,NZ,Organic
30775,2017-05-29 21:05:00,False,False,32,US,Organic
1308198,2018-11-19 11:21:22,False,False,1,UA,Organic
1369862,2018-12-05 02:37:20,False,False,1,US,unityads_int
1086007,2018-08-25 18:44:06,False,False,8,US,Organic
1364213,2018-12-01 08:34:46,False,False,4,NZ,Facebook Ads
334210,2017-11-21 20:51:28,False,False,5,FR,Facebook Ads
1064911,2018-08-13 01:03:14,False,False,2,US,Organic
1358149,2018-11-23 15:51:45,False,False,12,US,Organic
1288616,2018-11-15 13:43:22,False,False,1,HK,Organic
1193316,2018-10-02 02:29:44,False,False,7,DE,Organic
743197,2018-02-25 12:35:30,False,False,3,SE,unityads_int
1273240,2018-11-09 17:02:47,False,False,1,US,Organic
1076939,2018-08-22 06:52:39,False,False,7,US,Organic
1283482,2018-11-10 23:49:06,False,False,7,UA,Facebook Ads
1269389,2018-11-07 02:51:56,False,False,3,BR,Organic
1371002,2018-12-06 17:30:50,False,False,1,RU,Organic
46403,2017-06-15 21:45:00,False,False,13,US,Facebook Ads
1213917,2018-10-18 17:27:12,False,False,4,GB,Organic
1273174,2018-11-09 13:29:48,False,False,3,TW,Facebook Ads
1270250,2018-11-09 02:26:22,False,False,4,BR,Organic
1358665,2018-11-24 21:07:28,False,False,7,US,Organic
1104854,2018-09-01 23:50:05,False,False,5,CA,Organic
1269948,2018-11-08 11:45:48,False,False,30,TR,Facebook Ads
448144,2017-12-11 16:24:23,False,False,20,US,Organic
1360034,2018-11-27 19:05:28,False,False,7,DE,Organic
604028,2018-01-29 06:06:06,False,False,7,GB,Organic
3307,2017-05-15 15:15:00,False,False,35,US,Organic
233190,2017-10-29 12:02:22,True,False,8,US,Organic
64359,2017-07-12 18:30:00,False,False,8,GB,Organic
383209,2017-12-05 09:40:16,False,False,42,RU,Facebook Ads
1108397,2018-09-05 10:42:17,False,False,9,,Organic
183379,2017-10-14 18:57:01,False,False,10,DE,unityads_int
1006763,2018-07-22 00:55:52,False,False,14,US,Organic
1068878,2018-08-16 05:49:00,False,False,1,TW,Facebook Ads
1318144,2018-11-19 16:23:37,False,False,7,VN,Facebook Ads
1359985,2018-11-27 16:46:20,False,False,4,RU,Organic
1284517,2018-11-13 05:49:25,False,False,13,US,Organic
1013211,2018-07-27 20:15:51,True,False,13,GB,Facebook Ads
1288629,2018-11-15 14:34:11,False,False,5,RU,Organic
84785,2017-08-18 00:25:00,False,False,13,VN,Organic
84785,2017-08-18 00:25:00,False,False,4,VN,Organic
570557,2018-01-17 21:11:13,False,False,6,SA,Organic
1071781,2018-08-18 16:42:42,False,False,20,RU,Facebook Ads
1359045,2018-11-25 16:55:31,False,False,4,US,Organic
1108968,2018-09-05 07:36:00,False,False,14,AU,Facebook Ads
608129,2018-02-04 15:34:30,False,False,14,KR,Facebook Ads
1283895,2018-11-11 20:12:32,False,False,11,IE,Organic
1369899,2018-12-05 03:57:56,False,False,3,AU,Organic
1370395,2018-12-05 21:25:59,False,False,4,US,Facebook Ads
773120,2018-03-20 05:12:25,False,False,3,NZ,Organic
1371072,2018-12-06 19:33:51,False,False,4,IT,Organic
100811,2017-09-14 19:25:00,False,False,11,US,Facebook Ads
1368486,2018-12-02 07:53:31,False,False,3,HK,Facebook Ads
1269942,2018-11-08 11:28:53,False,False,4,IN,Organic
1358568,2018-11-24 16:07:49,False,False,5,US,Organic
1118924,2018-09-08 15:02:28,False,False,13,US,Facebook Ads
1358377,2018-11-24 04:19:12,False,False,1,CN,Organic
1318210,2018-11-19 19:06:17,False,False,1,US,Organic
1269640,2018-11-07 17:53:19,True,False,24,US,Facebook Ads
1369550,2018-12-04 15:46:10,False,False,4,US,Facebook Ads
1173935,2018-09-27 01:01:24,False,False,25,FR,Organic
1358756,2018-11-25 02:12:03,False,False,4,AU,Facebook Ads
1284210,2018-11-12 13:46:06,False,False,1,KR,Facebook Ads
1370570,2018-12-06 03:23:32,False,False,3,US,Facebook Ads
408309,2017-12-05 15:32:49,True,False,14,BE,Facebook Ads
1174910,2018-09-29 12:08:17,False,False,9,GB,Organic
1268756,2018-11-05 20:19:55,False,False,1,US,Organic
1364225,2018-12-01 09:28:04,False,False,4,UA,Facebook Ads
1093166,2018-08-28 09:05:17,True,False,45,CA,Facebook Ads
1284726,2018-11-13 16:42:44,False,False,13,RU,Organic
1284188,2018-11-12 12:34:50,False,False,1,DE,Organic
1107580,2018-09-04 12:34:39,True,False,42,HU,Organic
1363418,2018-11-29 16:17:56,False,False,7,RU,Facebook Ads
1119552,2018-09-09 12:40:05,True,False,42,CA,Organic
37159,2017-06-04 18:05:00,True,False,42,US,Facebook Ads
775273,2018-03-23 21:11:27,True,False,18,FR,Organic
1269929,2018-11-08 10:40:39,False,False,1,AU,Organic
1358570,2018-11-24 16:11:24,False,False,6,FR,Facebook Ads
1303187,2018-11-18 09:16:09,False,False,13,US,unityads_int
1096104,2018-08-30 15:51:27,False,False,11,US,Organic
1213281,2018-10-17 01:32:40,False,False,13,FI,Facebook Ads
1368692,2018-12-02 18:15:06,True,False,11,US,Facebook Ads
1071846,2018-08-18 17:54:19,False,False,36,DE,Facebook Ads
1288687,2018-11-15 16:53:59,False,False,1,PE,Organic
798496,2018-03-25 17:05:38,False,False,39,US,Facebook Ads
22991,2017-05-24 14:10:00,False,False,20,CA,Organic
482539,2017-12-22 07:50:25,False,False,10,AU,Organic
1360167,2018-11-28 01:45:21,False,False,3,PH,Facebook Ads
1334706,2018-11-23 02:17:54,True,False,13,IT,Facebook Ads
19900,2017-05-23 09:40:00,True,False,54,US,Organic
80948,2017-08-11 18:20:00,False,False,8,MX,Organic
323325,2017-11-19 22:18:03,False,False,37,GB,Organic
1103724,2018-09-01 01:05:43,False,False,44,RU,Organic
1269568,2018-11-07 14:25:31,True,False,5,NL,Organic
248960,2017-11-01 17:55:03,False,False,24,US,Organic
1298231,2018-11-16 15:13:34,False,False,10,US,Facebook Ads
1298105,2018-11-16 08:12:28,False,False,7,TR,Organic
124249,2017-10-04 15:46:34,True,False,19,TW,Facebook Ads
1065744,2018-08-13 20:24:27,False,False,11,US,Organic
1363917,2018-11-30 16:33:13,False,False,1,GB,Facebook Ads
433173,2017-12-10 11:23:13,False,False,18,PL,Facebook Ads
1298923,2018-11-18 02:11:33,False,False,28,NZ,Facebook Ads
1293110,2018-11-16 07:52:58,False,False,6,SE,Facebook Ads
1368766,2018-12-02 22:07:52,False,False,5,US,Facebook Ads
1298660,2018-11-17 16:18:02,True,False,17,US,Facebook Ads
1270136,2018-11-08 20:25:18,False,False,4,PL,Facebook Ads
842100,2018-04-15 06:57:55,False,False,5,AU,Facebook Ads
864970,2018-05-03 04:17:45,False,False,31,RU,Organic
1110174,2018-09-07 11:17:18,False,False,4,RU,Facebook Ads
1228469,2018-10-24 10:02:35,False,False,7,SA,Facebook Ads
1370348,2018-12-05 20:21:03,False,False,6,TR,Organic
1360128,2018-11-28 00:01:41,False,False,1,US,Facebook Ads
1163303,2018-09-23 19:44:45,False,False,36,US,Organic
160441,2017-10-12 00:49:48,False,False,20,US,Organic
2220,2017-05-15 06:10:00,True,False,56,US,Organic
1358242,2018-11-23 20:03:38,False,False,16,MX,Facebook Ads
1363729,2018-11-29 15:04:05,False,False,1,CN,Organic
1269726,2018-11-07 21:24:13,False,False,6,US,unityads_int
1283406,2018-11-10 20:19:38,False,False,9,RU,Organic
17867,2017-05-22 10:30:00,False,False,5,JP,Organic
108219,2017-09-20 07:31:54,True,False,13,US,Facebook Ads
1273381,2018-11-09 22:24:37,True,False,22,US,Facebook Ads
1298530,2018-11-17 08:48:16,False,False,5,ES,Organic
1268933,2018-11-06 05:27:30,False,False,6,US,Organic
929319,2018-05-30 22:18:45,True,False,20,RU,Facebook Ads
1283431,2018-11-10 21:20:37,False,False,6,US,Organic
75839,2017-08-01 21:35:00,False,False,14,US,Organic
1069796,2018-08-16 23:02:57,False,False,1,US,Organic
1269360,2018-11-07 01:24:38,False,False,1,US,unityads_int
31129,2017-05-30 06:30:00,False,False,10,US,Organic
1284592,2018-11-13 10:13:45,False,False,1,CN,Organic
88651,2017-08-25 06:05:00,False,False,2,US,Facebook Ads
1121187,2018-09-12 05:24:12,False,False,13,BR,Facebook Ads
1249445,2018-11-01 13:24:39,False,False,7,CH,Organic
1328124,2018-11-20 08:25:50,False,False,16,HK,Facebook Ads
996278,2018-07-11 02:50:29,False,False,4,AU,Organic
1360124,2018-11-27 23:48:14,False,False,8,AU,Facebook Ads
735616,2018-02-24 13:55:20,False,False,12,US,unityads_int
1358549,2018-11-24 15:02:07,False,False,1,CA,Facebook Ads
1334056,2018-11-21 22:44:57,False,False,4,CA,Facebook Ads
1299314,2018-11-18 18:17:08,True,False,18,US,Facebook Ads
1284280,2018-11-12 17:22:47,False,False,1,RO,Facebook Ads
1369694,2018-12-04 20:24:22,False,False,1,US,Organic
1358618,2018-11-24 19:09:21,False,False,3,US,Organic
455197,2017-12-15 02:41:26,False,False,22,US,Facebook Ads
1238552,2018-10-29 05:19:17,False,False,7,AU,Organic
1359336,2018-11-25 08:30:15,False,False,1,AU,Organic
479892,2017-12-19 11:19:41,True,False,12,US,Organic
1283407,2018-11-10 20:22:32,False,False,9,MU,Organic
1299248,2018-11-18 16:16:04,True,False,14,BY,Facebook Ads
1283462,2018-11-10 22:44:03,False,False,4,US,unityads_int
1369122,2018-12-03 18:29:03,False,False,8,FR,Facebook Ads
768685,2018-03-11 21:38:09,False,False,54,KR,Organic
223132,2017-10-28 08:37:31,False,False,16,US,Organic
1370560,2018-12-06 03:00:13,False,False,7,BR,Facebook Ads
1368668,2018-12-02 16:40:33,False,False,3,BR,Organic
1107942,2018-09-04 20:56:07,False,False,13,US,Facebook Ads
1284804,2018-11-13 20:14:48,False,False,3,GB,Organic
1109724,2018-09-06 20:43:38,True,False,36,US,Organic
1369570,2018-12-04 16:41:18,False,False,1,TW,Organic
1084932,2018-08-24 17:26:42,False,False,12,US,Organic
940774,2018-06-10 00:21:58,False,False,17,US,Organic
1334700,2018-11-23 01:50:47,False,False,2,PH,Facebook Ads
1360413,2018-11-27 08:00:27,False,False,1,GB,Organic
1121198,2018-09-12 05:57:37,False,False,9,US,Facebook Ads
1055556,2018-08-08 15:18:27,False,False,7,US,Organic
1202379,2018-10-14 01:16:35,False,False,9,US,Organic
1174539,2018-09-28 08:42:44,False,False,12,RU,unityads_int
1359567,2018-11-26 20:04:46,False,False,1,CH,Organic
1363284,2018-11-29 11:10:48,False,False,9,RU,Organic
1269124,2018-11-06 15:07:34,False,False,9,US,Facebook Ads
1364087,2018-12-01 00:56:59,False,False,7,RU,Facebook Ads
1269985,2018-11-08 13:47:42,True,False,11,DE,Organic
898132,2018-05-14 13:51:08,False,False,16,DK,Organic
48499,2017-06-19 20:25:00,False,False,55,GB,Organic
1288302,2018-11-14 21:57:11,False,False,9,BR,Facebook Ads
1200241,2018-10-08 08:32:57,False,False,3,DK,Organic
1298265,2018-11-16 16:27:04,False,False,7,EC,Facebook Ads
1273352,2018-11-09 21:09:09,False,False,9,CA,Facebook Ads
1334456,2018-11-22 15:38:16,False,False,10,SA,Organic
1105445,2018-09-02 13:22:51,False,False,5,MY,Organic
1363312,2018-11-29 12:30:01,False,False,6,KR,Organic
573670,2018-01-19 22:18:30,False,False,17,US,Organic
1368418,2018-12-02 04:02:33,False,False,1,CN,Organic
1370943,2018-12-06 15:55:33,False,False,1,US,Facebook Ads
1370403,2018-12-05 21:39:04,False,False,8,US,Facebook Ads
60058,2017-07-05 15:15:00,True,False,35,CA,Facebook Ads
1268969,2018-11-06 07:18:14,True,False,20,,Facebook Ads
1368383,2018-12-02 01:47:00,False,False,15,US,Facebook Ads
879308,2018-05-10 22:02:47,False,False,12,US,Organic
479364,2017-12-18 11:31:44,False,False,1,TR,Facebook Ads
1370449,2018-12-05 23:07:20,False,False,1,DE,Organic
1200143,2018-10-07 22:07:56,False,False,6,US,unityads_int
1269517,2018-11-07 11:06:14,False,False,1,RU,Facebook Ads
1198561,2018-10-03 13:38:12,True,False,10,US,Organic
1370399,2018-12-05 21:32:03,False,False,1,US,Organic
1369886,2018-12-05 03:40:10,False,False,1,US,Organic
1369639,2018-12-04 18:43:05,False,False,1,US,Organic
1075446,2018-08-21 07:47:05,True,False,21,FR,Facebook Ads
1053898,2018-08-06 22:57:30,False,False,12,US,Organic
1268913,2018-11-06 04:30:48,False,False,3,US,unityads_int
1298300,2018-11-16 17:59:34,True,False,13,US,Facebook Ads
1369392,2018-12-04 08:59:21,False,False,10,VN,Facebook Ads
1358613,2018-11-24 18:56:17,False,False,3,ES,Organic
1368273,2018-12-01 19:46:00,False,False,9,JP,Facebook Ads
480276,2017-12-19 22:16:11,False,False,51,FR,Organic
1263508,2018-11-04 05:06:59,False,False,7,US,Facebook Ads
1358348,2018-11-24 02:20:56,False,False,13,TW,Organic
1318163,2018-11-19 17:19:47,False,False,1,CL,Organic
520113,2018-01-06 20:22:15,False,False,10,US,Organic
1333649,2018-11-21 05:56:49,False,False,1,AU,Organic
97593,2017-09-09 15:40:00,False,False,11,US,Organic
1334157,2018-11-22 02:53:19,False,False,4,JP,Organic
1334592,2018-11-22 20:48:35,False,False,1,US,Organic
196,2017-05-14 10:45:00,False,False,29,US,Organic
1334362,2018-11-22 12:32:01,False,False,1,US,Facebook Ads
1288330,2018-11-14 22:48:41,True,False,15,US,Facebook Ads
1368133,2018-12-01 12:33:44,False,False,1,US,Facebook Ads
605145,2018-01-31 15:14:45,False,False,11,GB,Organic
773646,2018-03-21 05:11:14,False,False,4,VN,Organic
1333258,2018-11-20 14:56:26,False,False,11,RU,Facebook Ads
1284413,2018-11-12 23:45:14,False,False,6,,Facebook Ads
1369795,2018-12-05 00:08:29,False,False,9,US,Organic
1333907,2018-11-21 16:51:11,False,False,1,BR,Facebook Ads
1370851,2018-12-06 13:52:15,False,False,4,BE,Facebook Ads
98850,2017-09-11 20:30:00,False,False,8,AU,Organic
1270128,2018-11-08 20:11:52,False,False,11,RU,Organic
735235,2018-02-24 02:02:28,False,False,45,US,Facebook Ads
158828,2017-10-10 10:15:07,True,False,56,JP,Organic
1363410,2018-11-29 15:47:47,True,False,17,RU,Facebook Ads
433147,2017-12-10 10:04:07,True,False,20,AU,Facebook Ads
1298148,2018-11-16 11:30:04,False,False,1,UA,Facebook Ads
1284500,2018-11-13 04:38:20,False,False,4,MX,Facebook Ads
1096265,2018-08-30 18:03:07,True,False,14,US,Facebook Ads
1369412,2018-12-04 09:58:42,False,False,3,AU,Facebook Ads
1213966,2018-10-18 19:56:53,False,False,4,US,Organic
1249366,2018-11-01 09:02:51,False,False,9,DE,Facebook Ads
1229259,2018-10-26 19:15:00,False,False,36,RU,Facebook Ads
1334061,2018-11-21 22:54:40,False,False,1,IT,Facebook Ads
1095111,2018-08-29 22:03:22,False,False,4,US,Facebook Ads
1283375,2018-11-10 19:06:12,False,False,28,FR,Facebook Ads
1097042,2018-08-31 03:38:38,False,False,9,US,Organic
1153781,2018-09-19 17:51:52,False,False,13,NO,chartboosts2s_int
1334615,2018-11-22 22:06:22,False,False,1,US,Facebook Ads
1283255,2018-11-10 14:44:14,False,False,3,US,Organic
1323245,2018-11-20 02:07:52,False,False,6,US,unityads_int
1283664,2018-11-11 09:20:31,True,False,21,ES,Facebook Ads
1173213,2018-09-25 16:09:42,False,False,16,US,Organic
1268505,2018-11-05 08:16:29,True,False,18,US,unityads_int
1270288,2018-11-09 04:42:27,True,False,20,AU,Facebook Ads
958392,2018-06-18 01:32:36,False,False,7,US,Organic
1371124,2018-12-06 21:08:43,False,False,7,DE,Facebook Ads
863533,2018-04-29 00:52:04,False,False,44,US,Organic
8758,2017-05-17 19:45:00,False,False,20,ES,Facebook Ads
1103130,2018-08-31 13:58:25,False,False,19,AU,Organic
1360191,2018-11-28 02:58:24,False,False,5,US,Organic
1005440,2018-07-19 03:19:51,False,False,14,NZ,Organic
1284624,2018-11-13 11:29:31,False,False,6,TW,Facebook Ads
1359474,2018-11-26 16:46:39,False,False,3,GB,Facebook Ads
1283540,2018-11-11 02:44:01,False,False,2,HK,Organic
1269227,2018-11-06 19:30:39,False,False,9,US,unityads_int
1284651,2018-11-13 12:54:59,False,False,3,JP,Organic
1278104,2018-11-10 05:49:46,False,False,5,JP,Organic
1358482,2018-11-24 11:21:06,False,False,1,RO,Organic
653189,2018-02-12 19:07:34,False,False,10,BR,Organic
1371127,2018-12-06 21:16:23,False,False,5,GB,Facebook Ads
1283581,2018-11-11 04:51:04,False,False,1,HK,Facebook Ads
1358782,2018-11-25 04:00:02,True,False,20,US,Facebook Ads
1288182,2018-11-14 17:32:09,False,False,17,GB,Organic
1369150,2018-12-03 19:50:39,False,False,8,CA,Organic
1284520,2018-11-13 06:06:18,False,False,6,CL,Facebook Ads
1359876,2018-11-27 11:12:31,False,False,1,CN,Organic
1334166,2018-11-22 03:38:38,False,False,1,US,Organic
227,2017-05-14 11:15:00,False,False,53,PH,Organic
1334569,2018-11-22 19:44:49,False,False,1,VN,Facebook Ads
734529,2018-02-23 09:14:57,False,False,9,US,unityads_int
1284257,2018-11-12 16:09:45,False,False,3,US,Organic
1333593,2018-11-21 03:46:28,True,False,21,US,Facebook Ads
744915,2018-02-28 05:02:12,False,False,8,DK,Organic
28721,2017-05-28 00:15:00,False,False,50,US,Organic
24027,2017-05-24 23:10:00,False,False,18,US,Organic
943166,2018-06-11 17:18:27,False,False,1,GB,Facebook Ads
60882,2017-07-06 15:15:00,False,False,48,NL,Organic
1283214,2018-11-10 12:33:48,False,False,1,US,Organic
1298289,2018-11-16 17:15:17,False,False,1,AU,Organic
1284936,2018-11-14 01:47:13,False,False,9,PA,Facebook Ads
1360333,2018-11-28 11:59:06,False,False,1,TH,Facebook Ads
1358457,2018-11-24 10:05:13,False,False,1,NL,Facebook Ads
1303305,2018-11-19 05:42:08,False,False,15,HK,Facebook Ads
77075,2017-08-04 05:10:00,True,False,17,CL,Facebook Ads
1288813,2018-11-15 22:51:53,False,False,1,RU,Facebook Ads
1369276,2018-12-04 02:02:09,True,False,12,US,Facebook Ads
1118823,2018-09-08 11:30:21,False,False,7,US,Facebook Ads
820134,2018-03-29 21:56:39,False,False,16,US,Facebook Ads
964126,2018-06-26 00:07:24,False,False,17,RU,Organic
1238456,2018-10-28 20:54:32,False,False,8,US,unityads_int
996655,2018-07-12 06:47:58,False,False,1,RU,Facebook Ads
1370083,2018-12-05 11:38:27,False,False,3,GB,Organic
1333305,2018-11-20 16:05:27,False,False,4,RU,Facebook Ads
504034,2017-12-24 22:27:53,True,False,21,FR,Facebook Ads
750119,2018-03-07 16:59:20,False,False,7,CA,unityads_int
1360248,2018-11-28 07:35:51,False,False,1,RU,Facebook Ads
808706,2018-03-27 07:01:32,False,False,19,HK,Organic
1298667,2018-11-17 16:32:06,False,False,3,US,Facebook Ads
1333770,2018-11-21 11:28:05,True,False,37,DE,Organic
746519,2018-03-02 08:23:25,False,False,6,TW,unityads_int
1088720,2018-08-27 23:00:18,True,False,43,US,Organic
5909,2017-05-16 18:10:00,False,False,43,US,Organic
1359113,2018-11-25 20:36:01,False,False,1,US,Organic
1283888,2018-11-11 19:48:30,False,False,1,ES,Organic
482153,2017-12-21 19:27:03,False,False,9,AE,Organic
1358339,2018-11-24 01:24:29,False,False,6,US,Organic
1193234,2018-10-01 14:12:11,False,False,13,US,unityads_int
1273150,2018-11-09 11:39:50,False,False,6,KR,Organic
35537,2017-06-02 21:40:00,False,False,39,GB,Organic
1075133,2018-08-21 01:38:22,False,False,8,US,Organic
1283796,2018-11-11 16:07:35,False,False,9,LV,Facebook Ads
770132,2018-03-14 18:44:12,False,False,4,GB,Organic
1003835,2018-07-15 17:36:12,True,False,52,NO,Facebook Ads
1368434,2018-12-02 04:46:14,False,False,3,AU,Organic
1269487,2018-11-07 08:17:17,False,False,1,RU,Organic
768160,2018-03-10 18:37:16,False,False,8,ES,Facebook Ads
745692,2018-03-01 08:30:08,False,False,9,AU,unityads_int
1359555,2018-11-26 19:37:37,False,False,5,US,Organic
603838,2018-01-28 19:18:18,True,False,26,UA,Facebook Ads
859801,2018-04-26 12:57:53,False,False,5,SE,Organic
1369731,2018-12-04 21:29:11,False,False,7,US,Organic
1283145,2018-11-10 08:39:54,False,False,1,PL,Organic
1359917,2018-11-27 13:13:11,False,False,8,JP,Organic
